Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape
4264;AV_Champs_Elysees;2022-07-20T20:00:00+02:00;859.0;57.18445;Bloqué;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-20T21:00:00+02:00;879.0;61.86611;Bloqué;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-20T22:00:00+02:00;839.0;32.58389;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-20T23:00:00+02:00;792.0;21.18167;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T00:00:00+02:00;841.0;24.23445;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T01:00:00+02:00;732.0;13.93056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T02:00:00+02:00;612.0;8.22444;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T03:00:00+02:00;495.0;6.35667;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T04:00:00+02:00;354.0;4.805;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T05:00:00+02:00;251.0;3.185;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T06:00:00+02:00;339.0;3.95;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T07:00:00+02:00;555.0;6.74945;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T08:00:00+02:00;904.0;18.95556;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T09:00:00+02:00;1123.0;28.69667;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T10:00:00+02:00;1090.0;26.03111;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T11:00:00+02:00;1052.0;33.32556;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T12:00:00+02:00;980.0;44.74056;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T13:00:00+02:00;1061.0;49.23667;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T14:00:00+02:00;945.0;47.68389;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T15:00:00+02:00;954.0;45.63389;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T16:00:00+02:00;907.0;54.305;Bloqué;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T17:00:00+02:00;1046.0;43.81222;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T18:00:00+02:00;1030.0;56.86334;Bloqué;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T19:00:00+02:00;1090.0;53.43111;Bloqué;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T20:00:00+02:00;1145.0;49.45556;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T21:00:00+02:00;1057.0;38.34333;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T22:00:00+02:00;882.0;23.00445;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-21T23:00:00+02:00;870.0;22.9;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T00:00:00+02:00;847.0;20.05722;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T01:00:00+02:00;759.0;11.98278;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T02:00:00+02:00;612.0;9.56222;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T03:00:00+02:00;561.0;8.05111;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T04:00:00+02:00;361.0;5.88556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T05:00:00+02:00;226.0;2.60167;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T06:00:00+02:00;335.0;4.02056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T07:00:00+02:00;588.0;14.67723;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T08:00:00+02:00;857.0;15.62278;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T09:00:00+02:00;994.0;16.44778;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T10:00:00+02:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T11:00:00+02:00;1112.0;29.77945;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T12:00:00+02:00;1019.0;38.64389;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T13:00:00+02:00;1053.0;37.13833;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T14:00:00+02:00;1089.0;30.10722;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T15:00:00+02:00;986.0;40.74;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T16:00:00+02:00;954.0;38.55556;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T17:00:00+02:00;914.0;42.31222;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T18:00:00+02:00;891.0;42.07611;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T19:00:00+02:00;1027.0;35.13;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T20:00:00+02:00;1018.0;28.82833;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T21:00:00+02:00;996.0;27.74334;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T22:00:00+02:00;822.0;18.61722;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-22T23:00:00+02:00;933.0;25.78;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T00:00:00+02:00;1084.0;25.28056;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T01:00:00+02:00;1066.0;29.71389;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T02:00:00+02:00;1078.0;33.44889;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T03:00:00+02:00;871.0;17.51222;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T04:00:00+02:00;558.0;7.43389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T05:00:00+02:00;335.0;4.01333;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T06:00:00+02:00;351.0;4.05611;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T07:00:00+02:00;348.0;3.69111;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T08:00:00+02:00;367.0;4.49167;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T09:00:00+02:00;463.0;5.84;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T10:00:00+02:00;609.0;9.20056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T11:00:00+02:00;740.0;18.10889;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T12:00:00+02:00;813.0;18.78445;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T13:00:00+02:00;966.0;22.60611;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T14:00:00+02:00;871.0;22.47556;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T15:00:00+02:00;1026.0;29.895;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T16:00:00+02:00;989.0;48.31833;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T17:00:00+02:00;1011.0;44.635;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T18:00:00+02:00;997.0;32.53445;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T19:00:00+02:00;999.0;42.23056;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T20:00:00+02:00;1077.0;34.11056;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T21:00:00+02:00;1093.0;40.95;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T22:00:00+02:00;1000.0;38.76778;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-23T23:00:00+02:00;614.0;15.44389;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2022-07-24T00:00:00+02:00;1010.0;41.72333;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
